ItemId,InvoiceId,ProductId,Description,Price
579,100579,3191,iterate clicks-and-mortar technologies,1270.58
580,100580,7351,synergize killer bandwidth,3127.96
581,100581,4672,productize out-of-the-box portals,4758.03
582,100582,5451,incentivize visionary ROI,1988.11
583,100583,0395,incentivize value-added methodologies,3561.92
584,100584,8704,synergize magnetic schemas,586.42
585,100585,415,empower world-class e-commerce,4894.30
586,100586,7729,enhance efficient action-items,2064.63
587,100587,8147,engineer revolutionary networks,4536.45
588,100588,9789,drive end-to-end functionalities,2780.89
589,100589,0239,drive innovative synergies,2278.90
590,100590,0419,disintermediate world-class infomediaries,3935.71
591,100591,3994,cultivate frictionless applications,2086.67
592,100592,6062,synergize value-added supply-chains,4608.71
593,100593,7730,orchestrate interactive systems,4525.59
594,100594,8098,brand 24/7 communities,2667.07
595,100595,7849,revolutionize cutting-edge portals,1879.28
596,100596,9186,syndicate revolutionary vortals,1733.56
597,100597,8785,generate vertical solutions,3862.16
598,100598,4023,extend one-to-one niches,2055.29
599,100599,1609,facilitate distributed architectures,1832.83
600,100600,7562,reintermediate enterprise convergence,3730.29
601,100601,1953,scale seamless e-commerce,2593.49
602,100602,4259,syndicate clicks-and-mortar e-tailers,2637.36
603,100603,9628,transition rich supply-chains,4094.27
604,100604,7870,transition back-end e-business,3370.40
605,100605,0122,facilitate cutting-edge experiences,3268.94
606,100606,8185,syndicate virtual technologies,4975.60
607,100607,9311,brand extensible web services,1593.58
608,100608,9129,deploy plug-and-play systems,879.05
609,100609,0039,envisioneer ubiquitous action-items,1666.43
610,100610,8162,extend clicks-and-mortar methodologies,1821.63
611,100611,8752,scale out-of-the-box functionalities,511.95
612,100612,7871,brand 24/365 users,3505.77
613,100613,8017,innovate front-end networks,1899.92
614,100614,110,embrace killer infrastructures,3571.63
615,100615,0401,incentivize open-source eyeballs,2637.07
616,100616,5137,embrace dot-com channels,2899.67
617,100617,0745,revolutionize clicks-and-mortar systems,3666.79
618,100618,8911,leverage value-added technologies,1157.66
619,100619,0398,productize transparent e-business,4088.55
620,100620,7716,envisioneer web-enabled e-markets,3398.16
621,100621,5695,disintermediate out-of-the-box supply-chains,2124.73
622,100622,3857,matrix proactive e-business,574.06
623,100623,9013,implement synergistic web-readiness,870.55
624,100624,9991,maximize leading-edge eyeballs,2869.13
625,100625,5471,extend innovative relationships,4458.13
626,100626,8853,brand one-to-one initiatives,4258.59
627,100627,3339,aggregate world-class relationships,3046.42
628,100628,5113,revolutionize extensible experiences,3275.35
629,100629,9546,incubate magnetic paradigms,4370.23
630,100630,1199,grow rich communities,3243.41
631,100631,5021,deploy cross-media supply-chains,922.10
632,100632,9773,empower 24/7 vortals,2594.54
633,100633,8138,maximize dynamic content,4811.37
634,100634,3790,orchestrate cross-media communities,2932.53
635,100635,8845,matrix wireless e-commerce,1634.34
636,100636,8892,enable bricks-and-clicks methodologies,4888.44
637,100637,733,whiteboard holistic e-markets,1011.50
638,100638,5919,envisioneer granular users,3274.10
639,100639,8844,maximize transparent relationships,3273.75
640,100640,2184,orchestrate front-end schemas,3276.16
641,100641,7321,reinvent transparent infrastructures,4892.71
642,100642,7995,streamline proactive synergies,2286.21
643,100643,3725,incubate holistic communities,2880.85
644,100644,5783,evolve B2B markets,4123.64
645,100645,0060,transition cross-media infomediaries,2675.73
646,100646,0116,deploy integrated architectures,1308.72
647,100647,8866,engage B2C networks,3190.68
648,100648,3735,enhance proactive channels,4983.74
649,100649,4680,synthesize dot-com markets,681.27
650,100650,5119,iterate real-time channels,3128.35
651,100651,5841,expedite sexy convergence,4626.47
652,100652,067,embrace enterprise portals,522.02
653,100653,6841,brand transparent portals,1208.91
654,100654,3794,enhance cross-media portals,3753.36
655,100655,9032,streamline user-centric communities,3907.51
656,100656,5312,syndicate scalable solutions,2121.70
657,100657,9455,exploit B2C interfaces,2714.52
658,100658,9828,synthesize proactive synergies,3623.48
659,100659,3550,mesh mission-critical markets,3419.07
660,100660,5784,transform world-class synergies,2005.84
661,100661,2096,monetize impactful paradigms,2760.40
662,100662,2502,unleash robust infrastructures,918.16
663,100663,4971,disintermediate back-end niches,1944.27
664,100664,4040,extend intuitive eyeballs,2240.04
665,100665,7881,integrate bleeding-edge users,3837.16
666,100666,4893,cultivate vertical channels,3597.64
667,100667,7641,envisioneer clicks-and-mortar e-business,4053.60
668,100668,7730,grow proactive schemas,3358.49
669,100669,7692,engineer revolutionary communities,1520.41
670,100670,5024,aggregate one-to-one communities,4450.83
671,100671,9670,seize ubiquitous e-business,791.06
672,100672,3794,disintermediate granular infomediaries,2591.13
673,100673,7740,evolve transparent mindshare,4716.09
674,100674,3869,drive viral models,1347.51
675,100675,4240,architect impactful relationships,2479.46
676,100676,4138,utilize seamless supply-chains,3273.67
677,100677,7871,cultivate sticky schemas,3641.85
678,100678,3570,morph one-to-one e-markets,3344.31
679,100679,9081,leverage front-end ROI,2150.79
680,100680,7918,incubate visionary interfaces,2245.82
681,100681,1732,leverage back-end markets,3878.61
682,100682,3883,enhance best-of-breed experiences,1518.63
683,100683,5798,unleash compelling e-business,1940.65
684,100684,7925,transform killer infomediaries,2040.87
685,100685,672,monetize 24/7 e-markets,2771.54
686,100686,7764,strategize 24/365 vortals,2793.09
687,100687,4872,innovate scalable solutions,1863.52
688,100688,0472,transition value-added solutions,4569.42
689,100689,2186,transition global methodologies,2130.02
690,100690,9196,seize open-source experiences,2975.33
691,100691,5751,monetize collaborative e-markets,514.39
692,100692,3162,empower one-to-one partnerships,3779.84
693,100693,3524,unleash frictionless convergence,3084.78
694,100694,9378,utilize 24/7 e-commerce,1615.50
695,100695,9303,empower extensible supply-chains,784.35
696,100696,8151,evolve front-end relationships,4575.35
697,100697,9454,grow virtual architectures,1952.20
698,100698,9390,orchestrate one-to-one convergence,948.27
699,100699,6697,deploy rich applications,991.93
700,100700,3813,recontextualize intuitive niches,668.52
701,100701,8171,embrace compelling e-business,2926.21
702,100702,9614,engage real-time paradigms,4495.15
703,100703,1954,deploy strategic e-commerce,2132.57
704,100704,4263,implement efficient models,2226.15
705,100705,8115,matrix B2C systems,621.21
706,100706,4262,reintermediate compelling interfaces,1574.07
707,100707,2309,whiteboard innovative solutions,4494.35
708,100708,3505,transform proactive models,3538.20
709,100709,6512,repurpose strategic niches,4684.32
710,100710,9937,streamline end-to-end synergies,1579.57
711,100711,8379,monetize global partnerships,1394.39
712,100712,5133,embrace ubiquitous web-readiness,2496.48
713,100713,4674,enable open-source infomediaries,3602.38
714,100714,8295,incubate bricks-and-clicks e-commerce,1085.79
715,100715,1739,enhance one-to-one infrastructures,3403.61
716,100716,5412,productize 24/365 communities,4215.16
717,100717,6081,extend end-to-end deliverables,1428.53
718,100718,8831,recontextualize dynamic e-markets,3786.46
719,100719,5026,productize sexy partnerships,4043.36
720,100720,8179,utilize turn-key action-items,3390.36
721,100721,7713,matrix ubiquitous relationships,3850.52
722,100722,6663,visualize customized deliverables,3477.74
723,100723,6382,redefine granular platforms,3636.31
724,100724,1131,evolve holistic paradigms,4057.63
725,100725,4263,embrace web-enabled web-readiness,2973.61
726,100726,4023,cultivate interactive initiatives,4691.93
727,100727,0783,exploit real-time synergies,4441.33
728,100728,0919,redefine intuitive users,3599.90
729,100729,8130,grow cross-media architectures,895.41
730,100730,391,reintermediate customized e-markets,1917.85
731,100731,7013,mesh dot-com users,720.02
732,100732,0759,whiteboard distributed technologies,4821.14
733,100733,7790,iterate leading-edge architectures,2893.40
734,100734,9239,unleash value-added communities,2481.57
735,100735,8193,transform dot-com convergence,999.96
736,100736,0529,synergize collaborative infomediaries,2981.47
737,100737,8156,engineer revolutionary portals,2047.21
738,100738,7073,syndicate killer infomediaries,4077.72
739,100739,7731,engage scalable action-items,1307.08
740,100740,1801,streamline clicks-and-mortar action-items,3543.03
741,100741,9189,benchmark global portals,3282.38
742,100742,8921,architect transparent mindshare,2333.74
743,100743,4524,drive B2B convergence,1683.48
744,100744,2042,envisioneer distributed eyeballs,1385.73
745,100745,3603,envisioneer open-source channels,3616.19
746,100746,8047,deploy efficient mindshare,1101.53
747,100747,3767,embrace extensible convergence,2419.60
748,100748,2062,transform collaborative synergies,3835.46
749,100749,9644,target impactful ROI,1003.93
750,100750,9123,architect efficient mindshare,4134.40
751,100751,8773,reinvent robust partnerships,3585.14
752,100752,8401,e-enable dynamic mindshare,1952.61
753,100753,9762,incentivize efficient e-business,4274.34
754,100754,4192,integrate wireless web-readiness,4638.00
755,100755,5280,unleash one-to-one models,1425.66
756,100756,9385,scale compelling models,4828.34
757,100757,3221,envisioneer e-business solutions,1744.65
758,100758,7996,recontextualize bricks-and-clicks experiences,4057.17
759,100759,7996,matrix mission-critical metrics,2245.74
760,100760,0031,architect sexy relationships,4935.90
761,100761,3805,leverage leading-edge portals,3222.14
762,100762,1171,deliver global markets,1571.37
763,100763,3810,utilize e-business architectures,2612.58
764,100764,6499,incentivize best-of-breed schemas,1223.14
765,100765,9605,drive ubiquitous architectures,3035.71
766,100766,5823,generate transparent eyeballs,4569.85
767,100767,7631,embrace end-to-end channels,2012.12
768,100768,6514,deploy out-of-the-box mindshare,4546.78
769,100769,1149,matrix granular action-items,4164.98
770,100770,3881,utilize killer infomediaries,3671.20
771,100771,0689,target integrated functionalities,773.17
772,100772,0689,incubate one-to-one experiences,4342.61
773,100773,8885,benchmark vertical technologies,4104.25
774,100774,0064,incentivize dot-com e-services,4865.64
775,100775,8871,e-enable enterprise e-services,1579.10
776,100776,8400,grow extensible bandwidth,2393.80
777,100777,4611,syndicate sticky synergies,3765.82
778,100778,5991,orchestrate B2B models,3166.85
779,100779,8923,synthesize intuitive ROI,726.27
780,100780,8733,disintermediate mission-critical experiences,2777.07
781,100781,8555,repurpose ubiquitous applications,3734.06
782,100782,9452,streamline e-business web services,519.70
783,100783,9075,envisioneer 24/7 networks,4365.75
784,100784,1821,incentivize sticky channels,3576.40
785,100785,4102,orchestrate customized users,1389.14
786,100786,4443,utilize customized interfaces,1318.69
787,100787,7848,orchestrate efficient synergies,3251.55
788,100788,5311,deploy global interfaces,521.75
789,100789,539,productize value-added infomediaries,2769.40
790,100790,2630,aggregate magnetic partnerships,726.36
791,100791,4141,benchmark visionary architectures,598.67
792,100792,0611,envisioneer virtual metrics,1114.06
793,100793,3542,leverage real-time web-readiness,1564.14
794,100794,7123,generate synergistic partnerships,773.18
795,100795,412,facilitate 24/7 e-markets,2734.00
796,100796,0055,incubate holistic content,1417.40
797,100797,8397,visualize magnetic mindshare,3336.88
798,100798,9501,utilize one-to-one functionalities,1765.59
799,100799,6011,cultivate holistic vortals,2285.88
800,100800,9901,harness proactive systems,2025.91
801,100801,7054,enable plug-and-play interfaces,1871.41
802,100802,8712,monetize collaborative supply-chains,511.61
803,100803,9452,extend virtual e-commerce,586.50
804,100804,8140,transform next-generation ROI,1564.96
805,100805,7254,matrix open-source convergence,532.66
806,100806,3509,deliver robust action-items,4804.14
807,100807,1293,reinvent web-enabled niches,4561.52
808,100808,4841,scale plug-and-play platforms,4420.08
809,100809,7092,reinvent global markets,1281.08
810,100810,3798,productize customized models,826.83
811,100811,4054,visualize e-business schemas,1587.38
812,100812,1153,monetize dot-com relationships,609.35
813,100813,0743,facilitate sticky web-readiness,2701.41
814,100814,9062,iterate extensible functionalities,3953.83
815,100815,6581,productize robust action-items,2773.29
816,100816,4222,productize world-class web-readiness,2793.99
817,100817,0811,leverage interactive methodologies,1595.42
818,100818,9976,enable world-class solutions,1379.27
819,100819,6097,redefine frictionless channels,832.11
820,100820,8071,deploy innovative niches,1127.48
821,100821,3776,synthesize wireless infrastructures,3600.91
822,100822,9001,redefine customized e-commerce,1909.93
823,100823,2199,enhance one-to-one communities,4402.33
824,100824,8543,target 24/7 web services,2332.56
825,100825,8105,envisioneer robust infrastructures,4539.57
826,100826,8140,optimize viral e-tailers,2422.80
